week_start,warehouse_key,otif_rate,late_rate,perfect_rate,revenue,lines,anomaly_score,is_anomaly
2016-11-07,4,0.39948453608247425,0.5180412371134021,0.19072164948453607,62964.12068229,388,-0.145821734096015,0
2016-11-07,5,0.387719298245614,0.5385964912280702,0.18596491228070175,91792.87101574999,570,-0.14262371909450017,0
2016-11-14,1,0.375,0.625,0.25,7449.030067579999,40,-0.014902637338239821,0
2016-11-14,2,0.3843283582089552,0.5447761194029851,0.19402985074626866,45583.480673319966,268,-0.14014832947199074,0
2016-11-14,4,0.39655172413793105,0.5833333333333334,0.14080459770114942,60737.90062785998,348,-0.12391312717569658,0
2016-11-14,5,0.3684210526315789,0.5883458646616542,0.19172932330827067,91674.9209713701,532,-0.14069733060939782,0
2016-11-21,1,0.3333333333333333,0.6212121212121212,0.18181818181818182,11673.260126329998,66,-0.07348095324572684,0
2016-11-21,2,0.4264705882352941,0.5392156862745098,0.2107843137254902,36143.26035539998,204,-0.1445116969344119,0
2016-11-21,4,0.39950372208436724,0.5583126550868487,0.14392059553349876,67161.52074732,403,-0.13376441764228203,0
2016-11-21,5,0.4368231046931408,0.5216606498194946,0.18953068592057762,101168.49132270014,554,-0.14930506009249134,0
2016-11-28,1,0.5348837209302325,0.46511627906976744,0.16279069767441862,8489.7600785,43,-0.020060451945336677,0
2016-11-28,2,0.42657342657342656,0.534965034965035,0.23426573426573427,49248.39049173995,286,-0.12693730704766282,0
2016-11-28,4,0.44776119402985076,0.49850746268656715,0.20597014925373133,58249.530726239944,335,-0.12983101501280908,0
2016-11-28,5,0.37117117117117115,0.5711711711711712,0.1783783783783784,92240.25105296017,555,-0.13697326586383224,0
2016-12-05,1,0.4074074074074074,0.5740740740740741,0.2037037037037037,9114.380039239999,54,-0.10045508407764231,0
2016-12-05,2,0.45703125,0.5078125,0.2265625,43171.20042840997,256,-0.1227922486094058,0
2016-12-05,4,0.39037433155080214,0.5989304812834224,0.13101604278074866,64559.29075119998,374,-0.10406832491630358,0
2016-12-05,5,0.44204322200392926,0.5166994106090373,0.206286836935167,87704.78079620193,509,-0.1392027514458854,0
2016-12-12,1,0.5555555555555556,0.3111111111111111,0.26666666666666666,6480.6101110599975,45,0.02106072822564775,1
2016-12-12,2,0.4810126582278481,0.43037974683544306,0.310126582278481,24113.970222780004,158,0.01934197728537468,1
2016-12-12,4,0.45962732919254656,0.5186335403726708,0.2422360248447205,54802.54058649999,322,-0.11245161833552442,0
2016-12-12,5,0.3379204892966361,0.6269113149847095,0.1529051987767584,109494.55119094125,654,-0.025810848507030082,0
2016-12-19,1,0.6764705882352942,0.3235294117647059,0.38235294117647056,6379.54005644,34,0.13789318260187877,1
2016-12-19,2,0.44171779141104295,0.49079754601226994,0.2331288343558282,26759.730249680004,163,-0.10622572555394055,0
2016-12-19,4,0.4282115869017632,0.5440806045340051,0.11586901763224182,68814.56079225996,397,-0.0856349780025058,0
2016-12-19,5,0.3222416812609457,0.6427320490367776,0.1733800350262697,97445.86103787013,571,-0.03047547278438456,0
2016-12-26,1,0.32075471698113206,0.6792452830188679,0.11320754716981132,9051.830097169997,53,-0.00471063283097195,0
2016-12-26,2,0.4245810055865922,0.5418994413407822,0.17318435754189945,32096.310327889983,179,-0.1319570646820351,0
2016-12-26,4,0.4182242990654206,0.5023364485981309,0.21495327102803738,72669.25083841001,428,-0.12884848366499768,0
2016-12-26,5,0.3768939393939394,0.5871212121212122,0.19696969696969696,92827.65101459008,528,-0.13826992896589785,0
2017-01-02,1,0.5714285714285714,0.2857142857142857,0.26785714285714285,8269.290041279997,56,0.03344464141777681,1
